WKT,uniqueid,start_nid,end_nid,oneway,osmid,length,type,lanes,maxspeed,capacity,fft
"LINESTRING (-122.254621 37.8436668,-122.2548441 37.8435849,-122.2549952 37.843531,-122.2551477 37.8434775,-122.2553 37.8434256,-122.2554525 37.843374,-122.2556063 37.8433223,-122.2557602 37.8432719,-122.2559126 37.8432231,-122.256065 37.843175,-122.2562194 37.8431262,-122.2568496 37.842929,-122.258206 37.842503,-122.2591524 37.8422066,-122.2611598 37.8415782,-122.2613139 37.8415291,-122.2614496 37.8414856)","2278","833","46",TRUE,"25007009",646.886,motorway,"4","65","7200",22.26223337
"LINESTRING (-122.248734 37.8459537,-122.250261 37.845359,-122.2540125 37.8438978,-122.2541702 37.8438369,-122.2543097 37.8437832,-122.2544567 37.8437278,-122.254621 37.8436668)","2310","847","833",TRUE,"25007008",576.091,motorway,"4","65","7200",19.82586156
